ID;Estado;Asunto;Solicitado;Resuelto;Rol de usuario;Agente de soporte;Servicio relacionado;Canal;Tipo;Prioridad
71336;Cerrado;Información de curso;46049,55417;46049,56389;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71337;Cerrado;Ayuda para incluir Materia actual en TEC digital;46049,56042;46049,62292;Estudiante;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71338;Cerrado;TEC Digital- Problemas - Susana Ramirez;46049,56806;46049,61528;Externo;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
71339;Cerrado;Solicitud de ayuda para ingreso;46049,58056;46049,58681;Estudiante;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
71340;Cerrado;plataforma del TEC-Digital I T 2026;46049,61319;46049,65694;Administrativo;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71342;Cerrado;Mi nombre en el tec digital es incorrecto. Mi nomb...;46049,63403;46049,67153;Estudiante;Carlos Calvo;Cambiar información personal;Correo;Solicitud;Normal
71343;Cerrado;Problemas con cuenta tecDigital.;46049,66458;46049,67292;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71344;Cerrado;Falla en carga de documentos;46049,77639;46051,40625;Estudiante FundaTEC;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
71345;Cerrado;Curso de verano;46049,81111;46050,30903;Estudiante;Carlos Calvo;Expediente estudiantil;Correo;Solicitud;Normal
71346;Cerrado;Contraseña invalidad despues de haberla cambiado y seguir los pasos;46049,83542;46050,30625;Estudiante FundaTEC;Carlos Calvo;Cambio de contraseña FundaTEC;Correo;Solicitud;Normal
71347;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46050,38056;46050,40694;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71348;Cerrado;Solicitud de constancia;46050,40764;46050,41111;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71349;Cerrado;Necesito asistencia para asociar una actividad de GAAP a una evaluación en un curso de Fundatec.-;46050,47083;46050,48819;Profesor FundaTEC;Carlos Calvo;GAAP;Correo;Solicitud;Normal
71350;Cerrado;Consulta sobre disponibilidad de la plataforma mañana jueves 28 de enero;46050,48542;46050,56667;Profesor;Carlos Calvo;GAAP;Correo;Solicitud;Normal
71352;Cerrado;Permisos sistema;46050,57014;46055,56875;Administrativo;Carlos Calvo;Inclusiones;Correo;Solicitud;Normal
71353;Cerrado;Solicitud para publicar noticia SE BUSCAN PERSONAS TUTORAS EN EL DOP I-2026;46050,61736;46051,38125;Administrativo;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
71354;Cerrado;uso del tec-digital;46050,63194;46050,63472;Estudiante;;;;;'-
71355;Cerrado;uso del tec-digital;46050,63194;46050,6625;Administrativo FundaTEC;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71356;Cerrado;en tecDigital en aplicaciones no aparece el expediente;46050,81181;46078,45556;Estudiante;Carlos Calvo;Expediente estudiantil;Correo;Solicitud;Normal
71357;Cerrado;Problemas de ingreso al TEC Digital;46050,88889;46051,34444;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71358;Cerrado;Actualización de datos;46051,00625;46051,47708;Estudiante;Carlos Calvo;Cambiar información personal;Correo;Solicitud;Normal
71359;Cerrado;Solicitud de actualización de cursos;46051,36667;46051,40694;Administrativo;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71360;Cerrado;Reporte y consulta de fallo;46051,39306;46052,36875;Profesor;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
71361;Cerrado;Fw: Solicitud publicación Lineamientos para la impartición virtual de cursos de la ECL;46051,40417;46051,61319;Administrativo;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
71362;Cerrado;No puedo ingresar a la plataforma de TecDigital;46051,41944;46051,47431;Externo;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71363;Cerrado;Actualización de datos;46051,43542;46051,48889;Estudiante;Carlos Calvo;Cambiar información personal;Correo;Solicitud;Normal
71364;Cerrado;Expediente;46051,48264;46051,55417;Estudiante;Carlos Calvo;Expediente estudiantil;Presencial;Solicitud;Normal
71365;Cerrado;Cuenta de estudiante;46051,48403;46051,55;Estudiante;Carlos Calvo;Problemas con correos;Correo;Solicitud;Normal
71366;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46051,5;46051,55417;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71367;Cerrado;Problemas para acceder al TEC Digital;46051,56875;46051,59028;Estudiante;;;;;'-
71368;Cerrado;Expediente estudiantil;46051,58194;46051,58194;Estudiante;Carlos Calvo;Expediente estudiantil;Teléfono;Solicitud;Normal
71369;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46051,60625;46051,61597;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71370;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46051,65278;46051,66111;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71372;Cerrado;RE: Ayuda con cuenta de tec digital;46051,69444;46055,33403;Administrativo FundaTEC;Carlos Calvo;Cambio de contraseña FundaTEC;Correo;Solicitud;Urgente
71373;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46052,32292;46052,37431;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71374;Cerrado;Consulta;46052,35486;46052,375;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71375;Cerrado;cambio de comunidad;46052,37014;46052,37014;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Presencial;Solicitud;Normal
71376;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46052,41667;46052,42431;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71377;Cerrado;Acceso a correo y tec digital;46052,42917;46052,47222;Externo;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71378;Cerrado;RE: Colaboración con inscripción de estudiantes;46052,43333;46052,48819;Profesor;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71379;Cerrado;Solicitud de coreo masivo a estudiantes regulares.;46052,45139;46052,55278;Estudiante;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
71380;Cerrado;Re: Colaboración con inscripción de estudiantes;46052,46319;46052,47917;Profesor;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71381;Cerrado;actualizacion de clave;46052,49583;46052,49583;Administrativo FundaTEC;Carlos Calvo;Cambio de contraseña FundaTEC;Teléfono;Solicitud;Normal
71382;Cerrado;Asignación de cursos a profesor en la plataforma;46052,62083;46052,67431;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
71387;Cerrado;Consulta;46055,33194;46055,33542;Administrativo;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
71388;Cerrado;Recuperación pregunta de asignación;46055,34097;46055,38611;Estudiante;Carlos Calvo;GAAP;Correo;Solicitud;Normal
71389;Cerrado;Solicitud apertura TEC Digital: EXCEL BÁSICO G#1 A126;46055,45694;46055,47708;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
71390;Cerrado;Consulta;46055,47431;46055,48403;Estudiante;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71391;Cerrado;Solicitud apertura TEC Digital: Fundamentos 6 Sigma STEM;46055,52569;46055,55556;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
71392;Cerrado;No puedo entrar al dashboard principal, me redirig...;46055,53403;46055,55903;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71393;Cerrado;RE: [Centro de Ayuda del TEC Digital] Re: TEC Digital- Problemas - Susana Ramirez;46055,54583;46056,32361;Externo;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
71394;Cerrado;agregar estudiantes a grupo Principios de programación I, Prof. Alejandro Alfaro;46055,58125;46055,58542;Externo;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71395;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46055,62708;46055,66667;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71396;Cerrado;Problema de acceso a la plataforma TEC Digital: E...;46055,62986;46055,66875;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71397;Cerrado;Cuenta TecDigital;46055,62986;46055,66944;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71398;Cerrado;Problema de acceso a la plataforma TEC Digital;46055,63194;46055,67014;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71399;Cerrado;solicitud;46055,63542;46056,36806;Administrativo;Carlos Calvo;Creación de curso;Correo;Solicitud;Normal
71400;Cerrado;Problemas con el tec digital;46055,64861;46055,67083;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71401;Cerrado;Favor incluir a estudiante en el tecdigital.;46055,67917;46055,68958;Estudiante;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
71402;Cerrado;Error en Tec Digital;46055,75139;46056,45625;Estudiante;Carlos Calvo;Cambiar información personal;Correo;Solicitud;Normal
71403;Cerrado;Acceso a Turnitin;46056,32361;46056,36806;Profesor;Carlos Calvo;Control de plagio;Correo;Solicitud;Normal
71404;Cerrado;RV: Favor ajusta nombre en el Tec Digital;46056,36875;46056,40556;Estudiante FundaTEC;Carlos Calvo;Cambiar información personal;Correo;Solicitud;Normal
71405;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46056,39444;46056,40069;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71406;Cerrado;Agregar miembros a Comunidad del TEC digital;46056,475;46056,55069;Profesor;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71407;Cerrado;Solicitud apertura TEC Digital: Matemática STEM;46056,48264;46056,61736;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
71408;Cerrado;Acceso a TEC Digital;46056,49167;46056,49375;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71410;Cerrado;Ayuda con tec digital;46056,575;46056,58056;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71411;Cerrado;Corrección de error;46056,57569;46056,57917;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
71412;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46056,60833;46056,67986;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71413;Cerrado;Consulta sobre cursos;46056,61389;46056,62708;Profesor;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
71414;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46056,63403;46056,67014;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71415;Cerrado;Re: [Centro de Ayuda del TEC Digital] Actualización: RE: INGRESO DE DANIEL SOLANO MORALES - TEC DIGITAL;46056,72639;46057,31667;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71416;Cerrado;Error;46056,76111;46057,3875;Estudiante FundaTEC;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
71417;Cerrado;No me deja ingresar a mi cuenta;46056,84514;46057,37917;Externo;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71418;Cerrado;Apoyo acceso a correo, TEC Digital y Zoom para docente;46057,33542;46057,35694;Profesor;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
71419;Cerrado;Oficio ICSJ-011-2026-Solicitud Tec Digital Caso estudiante Lee;46057,36319;46057,61042;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71420;Cerrado;Oficina de Planificación Institucional: Solicitud de apoyo Urgente.;46057,36528;46057,50417;Administrativo;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
71421;Cerrado;Problemas Para Acceder Al Tec Digital;46057,49167;46058,67986;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71422;Cerrado;Solicitud de coreo masivo a estudiantes regulares.;46057,50694;46057,58889;Administrativo;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
71423;Cerrado;Fwd: Reingreso aprobado – Solicitud de activación de cuenta institucional;46057,53611;46057,58819;Estudiante;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
71424;Cerrado;RV: Solicitud de creación de grupo - Programa de Ciencia de los Datos;46057,54375;46057,59028;Administrativo;Carlos Calvo;Cambio de contraseña FundaTEC;Correo;Solicitud;Normal
71425;Cerrado;Solicitud de creación de grupo - Introducción a la Programación, grupo 13;46057,54375;46057,59722;Administrativo;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
71426;Cerrado;Solicitud de colaboración;46057,57569;46057,61042;Director/Coordinador Colegio Científico;Carlos Calvo;Cambio de contraseña;Correo;Solicitud;Normal
71427;Cerrado;Problems para ingresar al sistema;46057,59514;46057,6;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71429;Cerrado;SOLICITUD DE INCOPORACION EN CURSOS DE TFG AE;46057,62014;46057,63056;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
71430;Cerrado;Ingreso al TEC Digital (Creación de usuarios);46057,64375;46057,65347;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71431;Cerrado;Creación de dos comunidades;46057,69444;46058,43125;Profesor;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71433;Cerrado;Solicitud de actualización de Comunidad;46057,69931;46059,45208;Profesor;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
71434;Cerrado;Consulta sobre estudiante de undécimo;46057,73819;46058,40486;Estudiante Colegio Científico;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71435;Cerrado;Solicitud de reinicio de verificación MFA – cuenta institucional;46057,82708;46058,31667;Estudiante;Carlos Calvo;Problemas con correos;Correo;Solicitud;Normal
71436;Cerrado;necesito acceder a altair con la cuenta de fundat...;46057,84167;46058,33611;Estudiante FundaTEC;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71437;Cerrado;Problemas para subir documentos en plataforma;46058,43542;46058,57847;Administrativo FundaTEC;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
71438;Cerrado;Solicitud urgente escuela de Química;46058,44583;46058,47847;Administrativo;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
71439;Cerrado;RE: Bienvenida al Programa de Ciencia de los Datos TEC;46058,47431;46058,48333;Estudiante;Carlos Calvo;Cambio de contraseña FundaTEC;Correo;Solicitud;Normal
71440;Cerrado;Solicitud de cambio de correo de estudiante - PROGRAMA DE CIENCIA DE LOS DATOS, GRUPO 34;46058,47708;46058,48472;Estudiante;Carlos Calvo;Cambiar información personal;Correo;Solicitud;Normal
71441;Cerrado;Problemas para ingresar al Tec Digital.;46058,54444;46058,55208;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71442;Cerrado;RE: Ayuda TEC Digital;46058,56875;46058,63889;Administrativo;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71443;Cerrado;Malla curricular;46058,57639;46058,58542;Estudiante;Carlos Calvo;Expediente estudiantil;Teléfono;Solicitud;Normal
71445;Cerrado;Solicitud de actualización de número para iniciar sesión en Microsoft;46058,63681;46058,64097;Externo;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71446;Cerrado;Convocatoria de Asistencia;46058,64167;46058,64583;;;;;;'-
71447;Cerrado;Convocatoria Asistencia Especial;46058,64444;46059,39167;Administrativo;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
71448;Cerrado;Electiva II plan de estudio Ing en Producción Industrial;46058,64861;46058,675;Estudiante;Carlos Calvo;Expediente estudiantil;Correo;Solicitud;Normal
71449;Cerrado;Acceso a Turnitin;46058,67014;46058,67708;Profesor;Carlos Calvo;Control de plagio;Correo;Solicitud;Normal
71450;Cerrado;RE: Bienvenida al Programa de Ciencia de los Datos TEC;46058,67847;46058,68194;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71451;Cerrado;Consulta sobre acceso al TECDigital;46058,68333;46066,39653;Estudiante;Carlos Calvo;Creación de usuarios;Correo;Solicitud;Alta
71452;Cerrado;Consulta.;46058,68889;46062,33264;Administrativo;Carlos Calvo;Asignación de permisos especiales;Correo;Solicitud;Normal
71453;Cerrado;NO me funciona Link para la sesion: Teams;46058,72639;46059,44167;Estudiante FundaTEC;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
71455;Cerrado;RE: Bienvenida al Programa de Ciencia de los Datos TEC;46059,32292;46062,33542;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
71456;Cerrado;Divulgar en la comunidad de estudiantes en San José;46059,38056;46059,44861;Estudiante;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
71457;Cerrado;Solicitud de registro de cuentas nuevas en la plataforma TEC Digital;46059,45;46066,38056;Administrativo;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
71458;Cerrado;Consulta sobre plataforma de estudiante;46059,51042;46059,58125;Estudiante;Carlos Calvo;Agregar/cambiar asociación estudiante a curso Colegio Científico;Correo;Solicitud;Normal
