id_ticket,asunto,fk_fecha_solicitud,fk_fecha_resuelto,fk_usuario,fk_agente,fk_servicio,fk_canal,fk_tipo,fk_prioridad,fk_estado
72606,Solicitud para ingresar al TecDigital,1228,1207.0,2,2,9,2,3,3,1
72607,listas tecnico en Electromecanica,1229,1206.0,10,2,21,2,3,3,1
72609,RV: [Centro de Ayuda del TEC Digital] Re: Problemas con tec digital,1230,1204.0,2,1,1,2,3,3,1
72610,Ingreso Turnitin,1231,1205.0,5,1,18,2,3,3,1
72611,solicitud de creación de curso,1232,1212.0,10,1,23,2,3,3,1
72612,No se pudo subir archivo,1233,1210.0,10,2,28,2,3,3,1
72613,Permiso de evaluación - Tec Digital,1234,1209.0,10,2,10,2,3,3,1
72614,Accesos,1235,1211.0,1,3,2,2,3,3,1
72615,consulta sobre nota del proyecto,1236,1213.0,7,1,11,2,3,3,1
72617,Consulta,1238,1214.0,1,3,6,2,3,3,1
72618,Reporte de evaluaciones,1239,1215.0,5,3,28,5,3,3,1
72646,"Por favor ayudarnos, habilitar grupo en tecdigital Electiva I Administración del riesgo y el control interno",1259,1232.0,5,1,11,2,3,3,1
72648,Curso de excel,1261,1235.0,5,4,35,4,2,2,1
72664,RE: Solicitud de traslado de curso | SE1103 Danza Grupo 40,1276,1249.0,9,4,35,2,3,2,1
