id_ticket,id_dim_estado,Asunto,id_dim_usuario,id_dim_agente,id_dim_servicio,id_dim_canal,id_dim_tipo,id_dim_prioridad,id_dim_tiempo_solicitud,id_dim_tiempo_resuelto,tiempo_resolucion_horas,cumple_sla
72482,1,RE: Capacitaciones TEC Digital,10,1,40,2,3,3,1088,1088,1.38,1
72483,1,CONSULTA,10,1,30,2,3,3,1088,1088,2.28,1
72484,1,Divulgar en todos los campus y centros,1,1,26,2,3,3,1088,1121,88.73,0
72485,1,Solicitud apertura TEC Digital: INSPECCIÓN POR VARIABLES Y ATRIBUTOS A225,2,1,21,2,3,3,1088,1088,0.57,1
72486,1,Solicitud apertura TEC Digital: TÉCNICAS PARA LA MEJORA A225,2,2,21,2,3,3,1088,1101,16.00,0
72487,1,Solicitud apertura TEC Digital: INSPECCIÓN POR VARIABLES Y ATRIBUTOS B225,2,1,21,2,3,3,1088,1088,0.53,1
72488,1,Solicitud apertura TEC Digital: TÉCNICAS PARA LA MEJORA B225,2,2,21,2,3,3,1088,1101,16.27,0
72489,1,Solicitud apertura TEC Digital: ANÁLISIS DE SISTEMAS DE MEDICIÓN A325,2,1,21,2,3,3,1088,1101,15.75,0
72490,1,Solicitud apertura TEC Digital: GRÁFICOS DE CONTROL A325,2,1,21,2,3,3,1088,1101,17.08,0
72491,1,Solicitud apertura TEC Digital: ANÁLISIS DE SISTEMAS DE MEDICIÓN B325,2,1,21,2,3,3,1088,1101,15.65,0
72492,1,Solicitud apertura TEC Digital: GRÁFICOS DE CONTROL B325,2,1,21,2,3,3,1088,1101,17.10,0
72493,1,Solicitud apertura TEC Digital: COSTOS DE CALIDAD A126,2,1,21,2,3,3,1088,1101,17.28,0
72494,1,Solicitud apertura TEC Digital: ANALISIS DE DATOS 1 A126,2,2,21,2,3,3,1088,1101,16.45,0
72495,1,Solicitud apertura TEC Digital: COSTOS DE CALIDAD B126,2,1,21,2,3,3,1088,1101,17.22,0
72496,1,Solicitud apertura TEC Digital: ANALISIS DE DATOS 1 B126,2,2,21,2,3,3,1088,1101,16.43,0
72497,1,Solicitud apertura TEC Digital: MATEMÁTICA A126,2,2,21,2,3,3,1101,1101,1.42,1
72498,1,Solicitud apertura TEC Digital: MATEMÁTICA B126,2,2,21,2,3,3,1101,1101,1.55,1
72499,1,Solicitud apertura TEC Digital: METROLOGÍA Y NORMALIZACIÓN B225,2,2,21,2,3,3,1101,1101,1.82,1
72500,1,Solicitud apertura TEC Digital: ADMINISTRACIÓN DE RECURSOS HUMANOS A325,2,2,21,2,3,3,1101,1101,1.77,1
72501,1,Autorización Plataforma TecDigital y Office,1,1,5,2,3,3,1101,1101,1.67,1
72502,1,Estudiantes que no tienen el curso en el Tec Digital,1,1,5,2,3,3,1101,1101,1.22,1
72503,1,Situación respecto al GAAP,10,2,30,6,3,3,1101,1101,1.17,1
72504,1,RV: Solicitud de cambio de profesor,10,1,6,2,3,3,1101,1101,0.67,1
72505,1,Personalización del portal - Tec Digital,10,2,11,2,3,3,1101,1121,70.08,0
72506,1,Para compartir en el TEC-DIGITAL-ESTUDIANTES DE LIMON,1,1,27,2,3,3,1101,1101,0.63,1
72507,1,"Re: solicitud para Incorporar estudiante Wendy Soto Mora, al TEC-Digital",1,1,5,2,3,3,1101,1101,0.13,1
72508,1,Bloqueo por MFA – Error 500121 (Cuenta institucional TEC para Outlook),5,3,11,2,3,3,1101,1101,0.07,1
72509,1,Re: Lista de curso,9,4,35,2,2,4,1101,1121,60.80,0
72510,1,Re: Lista de curso,10,1,5,2,3,3,1101,1121,60.67,0
72511,1,Ayuda a solucionar problema,5,1,5,2,3,3,1101,1121,58.58,0
72512,1,Acceso a cuenta institucional,5,4,35,4,2,2,2280,1121,45.05,0
72513,1,Acceso a cuenta institucional,5,1,11,2,3,3,2280,1121,44.97,0
72515,1,Re: Autorización Plataforma TecDigital y Office,9,4,35,2,2,2,2280,1121,33.23,0
72516,1,RE: Autorización Plataforma TecDigital y Office,5,1,1,2,3,3,1121,1121,0.92,1
72517,1,Re: Capacitaciones TEC Digital,10,1,40,2,3,3,1121,1121,0.82,1
72518,1,RE: Capacitaciones TEC Digital,10,1,40,2,3,3,1121,1148,49.17,0
72519,1,Correo estudiantil,5,1,11,2,3,3,1121,1121,0.80,1
72520,1,Consulta,5,3,11,2,3,3,1121,1121,3.48,1
72521,1,solicitud de inclusión grupo: Fundamentos de Computación en la Nube,1,3,5,2,3,3,1121,1121,0.28,1
72522,1,Soporte,1,1,2,2,3,3,1121,1173,163.93,0
72523,1,Recuperación de cuenta para ver historial academico,8,1,29,2,3,3,1121,1148,43.97,0
72524,1,Cátedra de Laboratorio de Química,5,1,7,2,3,3,1121,1121,0.10,1
72525,1,solicitud de apoyo Tec digital,1,1,5,2,3,3,1121,1121,0.22,1
72527,1,Consulta sobre las comunidades que salen el tec digital,5,1,7,2,3,3,1121,1133,11.67,0
72528,1,Solicitud de reporte,5,1,28,2,3,3,1121,1133,14.45,0
72529,1,Solicitud de reporte por falla en TEC-Digital durante evaluación,5,1,28,2,3,3,1121,1133,13.85,0
72530,1,acceso a un curso,10,3,6,2,3,3,1121,1133,10.88,0
72531,1,"No me funciona enviar mi solicitud: Buenas noches,...",9,4,35,4,3,2,1121,1133,13.95,0
72532,1,Solicitud de reporte problemas para cargar archivos en TD,5,1,28,2,3,3,1121,1133,14.13,0
72534,1,Solictud Reporte TEC DIgital,5,1,28,2,3,3,1133,1133,4.10,0
72535,1,Problema de carga en el TecDigital,5,1,28,2,3,3,1133,1133,1.30,1
72536,1,Reporte de entrega,5,3,28,6,3,3,1133,1133,0.00,1
72537,1,Divulgar en todas las comunidades de estudiantes,1,1,26,2,3,3,1133,1133,0.73,1
72538,1,"en mi perfil viene mi nombre arroyo solano, lo cor...",7,2,12,2,3,3,1133,1133,1.47,1
72539,1,Solicitud de reporte por avería en Tec Digital,5,2,28,2,3,3,1133,1133,0.73,1
72540,1,Consulta,1,1,7,2,3,3,1133,1133,0.80,1
72541,1,Solicitud de reporte - TecDigital,5,2,28,6,3,3,1133,1133,0.00,1
72542,1,cambio de apellido,3,1,12,6,3,3,1133,1133,0.00,1
72545,1,Acceso turnitin,5,1,18,2,3,3,1133,1163,42.58,0
72546,1,Modulo 3 - Especializacion de impuestos,7,2,3,2,3,3,1133,1148,10.90,0
72547,1,Fw: PROBLEMA TECDIGITAL,5,2,1,2,3,3,1133,1163,33.12,0
72548,1,Consulta,5,1,7,2,3,3,1148,1148,0.08,1
72549,1,RV: Consulta sobre la plataforma,2,1,12,2,3,3,1148,1148,1.15,1
72550,1,acceso tec digital,2,1,21,2,3,3,1148,1148,0.55,1
72551,1,Solicitud de reporte - TecDigital,5,2,28,6,3,3,1148,1148,0.00,1
72552,1,Fw: Reporte de caída en Tec Digital,5,2,28,2,3,3,1148,1148,1.85,1
72553,1,Fw: SOLICITUD DE ACCESO A EXPEDIENTE ESTUDIANTIL DEL TEC-DIGITAL,9,4,35,4,3,2,1148,1148,1.17,1
72554,1,Solicitud de reporte,5,4,28,4,2,2,1148,1148,0.48,1
72555,1,Recall: Solicitud de reporte,9,4,35,4,3,2,1148,1148,0.50,1
72556,1,Solicitud de reporte,5,2,28,2,3,3,1148,1148,1.37,1
72557,1,RE: SOLICITUD DE ACCESO A EXPEDIENTE ESTUDIANTIL DEL TEC-DIGITAL,3,1,10,2,3,3,1148,1148,0.38,1
72558,1,Agregar cursos,2,1,21,2,3,3,1148,1148,1.70,1
72559,1,Problema para enviar correo desde la comunidad de ATI,5,2,38,2,3,3,1148,1148,1.75,1
72560,1,Correo no enviado,10,2,38,6,3,3,1148,1148,0.88,1
72562,1,Creación de curso,2,2,21,2,3,3,1163,1163,2.02,1
72563,1,Acceso al TEC Digital,11,3,25,6,3,3,1163,1163,0.00,1
72564,1,Solicitud,10,2,4,2,3,3,1163,1163,0.45,1
72565,1,Solicitud de creación de grupo - módulo 4. Big Data g34,2,1,21,2,3,3,1163,1163,0.25,1
72566,1,Favor activar acceso al Tec Digital al profesor de la Maestria en Ingeniería vial,1,3,25,2,3,3,1163,1163,1.93,1
72567,1,Ingresos,1,1,5,2,3,3,1163,1163,1.18,1
72568,1,Problemas con tec digital,2,3,1,2,3,3,1163,1163,0.17,1
72569,1,Consulta,1,3,6,2,3,3,1163,1163,0.10,1
72570,1,RV: Consulta plataforma Tecdigital,5,1,11,2,3,3,1163,1173,85.85,0
72572,1,Desde el miércoles no se envían las noticias en ninguno de mis grupos,10,1,38,2,3,3,2327,1173,66.85,0
72574,1,Inconsistencias en entrega de asignación Lab Fis gen II gr51,10,1,28,2,3,3,2328,1173,39.45,0
72575,1,Acceso a Turnitin,10,1,18,2,3,3,2329,1173,14.48,0
72576,1,Corrección en portal,10,1,11,6,3,3,1173,1173,4.53,0
72577,1,Urgente,2,1,11,2,3,3,1173,1173,3.47,1
72578,1,Divulgar en todas las comunidades de estudiantes,1,1,26,2,3,3,1173,1173,0.88,1
72579,1,RV: Error Tec digital,2,1,11,2,3,3,1173,1173,2.97,1
72580,1,Solicitud de apertura de curso - TECDIGITAL,9,4,35,6,2,2,1173,1173,0.17,1
72581,1,Solicitud de apertura de curso - TECDIGITAL,10,1,21,2,3,3,1173,1173,2.53,1
72582,1,Soporte con pagina de comunidad,10,3,16,2,3,3,1173,1173,1.28,1
72584,1,RV: Error en TEC Digital,2,3,16,2,3,3,1173,1173,1.23,1
72585,1,RV: Problemas ingreso tecDigital,1,3,2,2,3,3,1173,1173,0.68,1
72586,1,Solicitud de acceso al tecDigital,5,3,1,2,3,3,1173,1187,15.05,0
72587,1,Acceso Turnitin. Técnico en Administración de Proyectos,7,1,18,2,3,3,1173,1187,16.30,0
72588,1,No puedo enviar archivos en las evaluaciones,5,3,28,2,3,3,1173,1187,15.82,0
72589,1,Consulta sobre el cobro del curso Excel - Revisión pendiente,7,2,11,2,3,3,1173,1198,37.90,0
72590,1,RV: acceso tec digital,1,3,12,2,3,3,1173,1187,13.90,0
72591,1,Consulta sobre envío retrasado de mensaje a estudiantes de Física General III a través del TEC Digital,10,1,38,2,3,3,1173,1187,9.45,0
72593,1,consulta,10,1,30,2,3,3,1187,1187,0.40,1
72594,1,Problemas TEC Digital,5,1,1,2,3,3,1187,1187,0.10,1
72595,1,Problemas para acceder a TEC Digital,5,1,1,2,3,3,1187,1187,0.23,1
72596,1,Campaña de Vacunación: CAL- TEC,1,1,27,2,3,3,1187,1187,0.75,1
72598,1,Divulgar en todos los campus y centros,1,1,26,2,3,3,1187,1207,43.07,0
72599,1,Por favor,10,2,11,2,3,3,1187,1187,0.10,1
72600,1,Actualización de carrera en Tec Digital,5,2,4,2,3,3,1187,1187,0.20,1
72601,1,Solicitud de creación de grupo - módulo 5. Minería de Datos e Inteligencia de Negocios g32,2,1,21,2,3,3,1187,1198,15.40,0
72602,1,Sin acceso TEC digital,5,2,1,2,3,3,1198,1198,0.60,1
72603,1,Lista oficial de clase grupo 40 Artes Musicales CASJ,10,4,35,4,2,2,1198,1198,0.13,1
72604,1,Lista oficial de clase Artes Musicales grupo 40 CASJ,10,2,17,2,3,3,1198,1198,2.03,1
72605,1,Divulgar en la comunidad de SJ,1,1,27,2,3,3,1198,1198,1.30,1
72606,1,Solicitud para ingresar al TecDigital,2,2,9,2,3,3,1198,1207,20.48,0
72607,1,listas tecnico en Electromecanica,10,2,21,2,3,3,1198,1198,3.25,1
72609,1,RV: [Centro de Ayuda del TEC Digital] Re: Problemas con tec digital,2,1,1,2,3,3,1198,1198,0.18,1
72610,1,Ingreso Turnitin,5,1,18,2,3,3,1198,1198,0.35,1
72611,1,solicitud de creación de curso,10,1,23,2,3,3,1207,1207,4.97,0
72612,1,No se pudo subir archivo,10,2,28,2,3,3,1207,1207,1.70,1
72613,1,Permiso de evaluación - Tec Digital,10,2,10,2,3,3,1207,1207,0.17,1
72614,1,Accesos,1,3,2,2,3,3,1207,1207,0.42,1
72615,1,consulta sobre nota del proyecto,7,1,11,2,3,3,1207,1207,1.13,1
72617,1,Consulta,1,3,6,2,3,3,1207,1207,0.83,1
72618,1,Reporte de evaluaciones,5,3,28,5,3,3,1207,1207,1.62,1
72646,1,"Por favor ayudarnos, habilitar grupo en tecdigital Electiva I Administración del riesgo y el control interno",5,1,11,2,3,3,1216,1232,16.02,0
72648,1,Curso de excel,5,4,35,4,2,2,1216,1232,14.57,0
72664,1,RE: Solicitud de traslado de curso | SE1103 Danza Grupo 40,9,4,35,2,3,2,1232,1232,0.27,1
